"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"6194","50","62","94","false","0","-62","-12"
"6193","50","62","93","false","0","-62","-12"
"6190","50","62","90","false","0","-62","-12"
"6196","50","62","96","false","0","-62","-12"
"6197","50","62","97","false","0","-62","-12"
"6198","50","62","98","false","0","-62","-12"
"6199","50","62","99","false","0","-62","-12"
"6202","50","63","2","false","0","48","-2"
"6203","50","63","3","false","0","47","-3"
"6204","50","63","4","false","0","46","-4"
"6195","50","62","95","false","0","-62","-12"
"6200","50","62","100","false","0","-62","-12"
"6205","50","63","5","false","0","45","-5"
"6208","50","63","8","false","0","42","-8"
"6207","50","63","7","false","0","43","-7"
"6206","50","63","6","false","0","44","-6"
"6210","50","63","10","false","0","40","-10"
"6212","50","63","12","false","0","38","-12"
"6211","50","63","11","false","0","39","-11"
"6213","50","63","13","false","0","37","-13"
"6187","50","62","87","false","0","-62","-12"
"6214","50","63","14","false","0","36","-14"
"6209","50","63","9","false","0","41","-9"
"6218","50","63","18","false","0","32","-18"
"6216","50","63","16","false","0","34","-16"
"6215","50","63","15","false","0","35","-15"
"6219","50","63","19","false","0","31","-19"
"6217","50","63","17","false","0","33","-17"
"6221","50","63","21","false","0","29","-21"
"6223","50","63","23","false","0","27","-23"
"6225","50","63","25","false","0","25","-25"
"6222","50","63","22","false","0","28","-22"
"6201","50","63","1","false","0","49","-1"
"6226","50","63","26","false","0","24","-26"
"6228","50","63","28","false","0","22","-28"
"6227","50","63","27","false","0","23","-27"
"6230","50","63","30","false","0","20","-30"
"6229","50","63","29","false","0","21","-29"
"6232","50","63","32","false","0","18","-32"
"6220","50","63","20","false","0","30","-20"
"6233","50","63","33","false","0","17","-33"
"6235","50","63","35","false","0","15","-35"
"6236","50","63","36","false","0","14","-36"
"6231","50","63","31","false","0","19","-31"
"6237","50","63","37","false","0","13","-37"
"6240","50","63","40","false","0","10","-40"
"6239","50","63","39","false","0","11","-39"
"6241","50","63","41","false","0","9","-41"
"6243","50","63","43","false","0","7","-43"
"6242","50","63","42","false","0","8","-42"
"6224","50","63","24","false","0","26","-24"
"6245","50","63","45","false","0","5","-45"
"6244","50","63","44","false","0","6","-44"
"6246","50","63","46","false","0","4","-46"
"6247","50","63","47","false","0","3","-47"
"6238","50","63","38","false","0","12","-38"
"6249","50","63","49","false","0","1","-49"
"6250","50","63","50","false","0","0","-50"
"6251","50","63","51","false","0","-1","-51"
"6252","50","63","52","false","0","-2","-52"
"6248","50","63","48","false","0","2","-48"
"6234","50","63","34","false","0","16","-34"
"6255","50","63","55","false","0","-5","-55"
"6256","50","63","56","false","0","-6","-56"
"6259","50","63","59","false","0","-9","-59"
"6254","50","63","54","false","0","-4","-54"
"6258","50","63","58","false","0","-8","-58"
"6260","50","63","60","false","0","-10","-60"
"6262","50","63","62","false","0","-12","-62"
"6261","50","63","61","false","0","-11","-61"
"6263","50","63","63","false","0","-38","-38"
"6253","50","63","53","false","0","-3","-53"
"6266","50","63","66","false","0","-63","-13"
"6267","50","63","67","false","0","-63","-13"
"6269","50","63","69","false","0","-63","-13"
"6265","50","63","65","false","0","-63","-13"
"6268","50","63","68","false","0","-63","-13"
"6271","50","63","71","false","0","-63","-13"
"6272","50","63","72","false","0","-63","-13"
"6273","50","63","73","false","0","-63","-13"
"6275","50","63","75","false","0","-63","-13"
"6274","50","63","74","false","0","-63","-13"
"6276","50","63","76","false","0","-63","-13"
"6277","50","63","77","false","0","-63","-13"
"6278","50","63","78","false","0","-63","-13"
"6279","50","63","79","false","0","-63","-13"
"6282","50","63","82","false","0","-63","-13"
"6270","50","63","70","false","0","-63","-13"
"6281","50","63","81","false","0","-63","-13"
"6283","50","63","83","false","0","-63","-13"
"6280","50","63","80","false","0","-63","-13"
"6285","50","63","85","false","0","-63","-13"
"6284","50","63","84","false","0","-63","-13"
"6257","50","63","57","false","0","-7","-57"
"6264","50","63","64","false","0","-63","-13"
"6288","50","63","88","false","0","-63","-13"
"6287","50","63","87","false","0","-63","-13"
"6289","50","63","89","false","0","-63","-13"
"6291","50","63","91","false","0","-63","-13"
"6290","50","63","90","false","0","-63","-13"
"6294","50","63","94","false","0","-63","-13"
"6293","50","63","93","false","0","-63","-13"
"6298","50","63","98","false","0","-63","-13"
"6297","50","63","97","false","0","-63","-13"
"6286","50","63","86","false","0","-63","-13"
"6299","50","63","99","false","0","-63","-13"
"6296","50","63","96","false","0","-63","-13"
"6300","50","63","100","false","0","-63","-13"
"6301","50","64","1","false","0","49","-1"
"6302","50","64","2","false","0","48","-2"
"6295","50","63","95","false","0","-63","-13"
"6292","50","63","92","false","0","-63","-13"
"6304","50","64","4","false","0","46","-4"
"6305","50","64","5","false","0","45","-5"
"6307","50","64","7","false","0","43","-7"
"6306","50","64","6","false","0","44","-6"
"6308","50","64","8","false","0","42","-8"
"6311","50","64","11","false","0","39","-11"
"6313","50","64","13","false","0","37","-13"
"6314","50","64","14","false","0","36","-14"
"6315","50","64","15","false","0","35","-15"
"6312","50","64","12","false","0","38","-12"
"6303","50","64","3","false","0","47","-3"
"6316","50","64","16","false","0","34","-16"
"6318","50","64","18","false","0","32","-18"
"6317","50","64","17","false","0","33","-17"
"6319","50","64","19","false","0","31","-19"
"6309","50","64","9","false","0","41","-9"
"6320","50","64","20","false","0","30","-20"
"6310","50","64","10","false","0","40","-10"
"6323","50","64","23","false","0","27","-23"
"6322","50","64","22","false","0","28","-22"
"6325","50","64","25","false","0","25","-25"
"6324","50","64","24","false","0","26","-24"
"6327","50","64","27","false","0","23","-27"
"6328","50","64","28","false","0","22","-28"
"6330","50","64","30","false","0","20","-30"
"6331","50","64","31","false","0","19","-31"
"6332","50","64","32","false","0","18","-32"
"6334","50","64","34","false","0","16","-34"
"6326","50","64","26","false","0","24","-26"
"6335","50","64","35","false","0","15","-35"
"6333","50","64","33","false","0","17","-33"
"6337","50","64","37","false","0","13","-37"
"6336","50","64","36","false","0","14","-36"
"6321","50","64","21","false","0","29","-21"
"6338","50","64","38","false","0","12","-38"
"6339","50","64","39","false","0","11","-39"
"6341","50","64","41","false","0","9","-41"
"6342","50","64","42","false","0","8","-42"
"6340","50","64","40","false","0","10","-40"
"6344","50","64","44","false","0","6","-44"
"6346","50","64","46","false","0","4","-46"
"6345","50","64","45","false","0","5","-45"
"6347","50","64","47","false","0","3","-47"
"6349","50","64","49","false","0","1","-49"
"6352","50","64","52","false","0","-2","-52"
"6350","50","64","50","false","0","0","-50"
"6351","50","64","51","false","0","-1","-51"
"6353","50","64","53","false","0","-3","-53"
"6355","50","64","55","false","0","-5","-55"
"6354","50","64","54","false","0","-4","-54"
"6357","50","64","57","false","0","-7","-57"
"6358","50","64","58","false","0","-8","-58"
"6356","50","64","56","false","0","-6","-56"
"6360","50","64","60","false","0","-10","-60"
"6361","50","64","61","false","0","-11","-61"
"6359","50","64","59","false","0","-9","-59"
"6343","50","64","43","false","0","7","-43"
"6348","50","64","48","false","0","2","-48"
"6329","50","64","29","false","0","21","-29"
"6362","50","64","62","false","0","-12","-62"
"6363","50","64","63","false","0","-13","-63"
"6364","50","64","64","false","0","-39","-39"
"6368","50","64","68","false","0","-64","-14"
"6365","50","64","65","false","0","-64","-14"
"6370","50","64","70","false","0","-64","-14"
"6372","50","64","72","false","0","-64","-14"
"6374","50","64","74","false","0","-64","-14"
"6375","50","64","75","false","0","-64","-14"
"6373","50","64","73","false","0","-64","-14"
"6376","50","64","76","false","0","-64","-14"
"6371","50","64","71","false","0","-64","-14"
"6377","50","64","77","false","0","-64","-14"
"6378","50","64","78","false","0","-64","-14"
"6380","50","64","80","false","0","-64","-14"
"6379","50","64","79","false","0","-64","-14"
"6382","50","64","82","false","0","-64","-14"
"6383","50","64","83","false","0","-64","-14"
"6381","50","64","81","false","0","-64","-14"
"6366","50","64","66","false","0","-64","-14"
"6385","50","64","85","false","0","-64","-14"
"6384","50","64","84","false","0","-64","-14"
"6387","50","64","87","false","0","-64","-14"
"6390","50","64","90","false","0","-64","-14"
"6386","50","64","86","false","0","-64","-14"
"6389","50","64","89","false","0","-64","-14"
"6392","50","64","92","false","0","-64","-14"
"6393","50","64","93","false","0","-64","-14"
"6394","50","64","94","false","0","-64","-14"
"6395","50","64","95","false","0","-64","-14"
"6396","50","64","96","false","0","-64","-14"
"6397","50","64","97","false","0","-64","-14"
"6388","50","64","88","false","0","-64","-14"
"6367","50","64","67","false","0","-64","-14"
"6399","50","64","99","false","0","-64","-14"
"6400","50","64","100","false","0","-64","-14"
"6398","50","64","98","false","0","-64","-14"
"6369","50","64","69","false","0","-64","-14"
"6401","50","65","1","false","0","49","-1"
"6402","50","65","2","false","0","48","-2"
"6405","50","65","5","false","0","45","-5"
"6404","50","65","4","false","0","46","-4"
"6406","50","65","6","false","0","44","-6"
"6407","50","65","7","false","0","43","-7"
"6408","50","65","8","false","0","42","-8"
"6410","50","65","10","false","0","40","-10"
"6411","50","65","11","false","0","39","-11"
"6412","50","65","12","false","0","38","-12"
"6409","50","65","9","false","0","41","-9"
"6403","50","65","3","false","0","47","-3"
"6413","50","65","13","false","0","37","-13"
"6415","50","65","15","false","0","35","-15"
"6416","50","65","16","false","0","34","-16"
"6417","50","65","17","false","0","33","-17"
"6418","50","65","18","false","0","32","-18"
"6414","50","65","14","false","0","36","-14"
"6420","50","65","20","false","0","30","-20"
"6423","50","65","23","false","0","27","-23"
"6424","50","65","24","false","0","26","-24"
"6422","50","65","22","false","0","28","-22"
"6426","50","65","26","false","0","24","-26"
"6427","50","65","27","false","0","23","-27"
"6429","50","65","29","false","0","21","-29"
"6428","50","65","28","false","0","22","-28"
"6430","50","65","30","false","0","20","-30"
"6425","50","65","25","false","0","25","-25"
"6431","50","65","31","false","0","19","-31"
"6419","50","65","19","false","0","31","-19"
"6432","50","65","32","false","0","18","-32"
"6433","50","65","33","false","0","17","-33"
"6434","50","65","34","false","0","16","-34"
"6436","50","65","36","false","0","14","-36"
"6437","50","65","37","false","0","13","-37"
"6438","50","65","38","false","0","12","-38"
"6391","50","64","91","false","0","-64","-14"
"6439","50","65","39","false","0","11","-39"
"6440","50","65","40","false","0","10","-40"
"6441","50","65","41","false","0","9","-41"
"6442","50","65","42","false","0","8","-42"
"6421","50","65","21","false","0","29","-21"
"6435","50","65","35","false","0","15","-35"
"6444","50","65","44","false","0","6","-44"
"6445","50","65","45","false","0","5","-45"
"6446","50","65","46","false","0","4","-46"
"6449","50","65","49","false","0","1","-49"
"6448","50","65","48","false","0","2","-48"
"6447","50","65","47","false","0","3","-47"
"6451","50","65","51","false","0","-1","-51"
"6453","50","65","53","false","0","-3","-53"
"6452","50","65","52","false","0","-2","-52"
"6455","50","65","55","false","0","-5","-55"
"6456","50","65","56","false","0","-6","-56"
"6450","50","65","50","false","0","0","-50"
"6457","50","65","57","false","0","-7","-57"
"6458","50","65","58","false","0","-8","-58"
"6459","50","65","59","false","0","-9","-59"
"6460","50","65","60","false","0","-10","-60"
"6463","50","65","63","false","0","-13","-63"
"6464","50","65","64","false","0","-14","-64"
"6465","50","65","65","false","0","-40","-40"
"6466","50","65","66","false","0","-65","-15"
"6467","50","65","67","false","0","-65","-15"
"6470","50","65","70","false","0","-65","-15"
"6468","50","65","68","false","0","-65","-15"
"6469","50","65","69","false","0","-65","-15"
"6461","50","65","61","false","0","-11","-61"
"6443","50","65","43","false","0","7","-43"
"6471","50","65","71","false","0","-65","-15"
"6472","50","65","72","false","0","-65","-15"
"6474","50","65","74","false","0","-65","-15"
"6473","50","65","73","false","0","-65","-15"
"6475","50","65","75","false","0","-65","-15"
"6480","50","65","80","false","0","-65","-15"
"6479","50","65","79","false","0","-65","-15"
"6478","50","65","78","false","0","-65","-15"
"6454","50","65","54","false","0","-4","-54"
"6477","50","65","77","false","0","-65","-15"
"6483","50","65","83","false","0","-65","-15"
"6482","50","65","82","false","0","-65","-15"
"6485","50","65","85","false","0","-65","-15"
"6486","50","65","86","false","0","-65","-15"
"6487","50","65","87","false","0","-65","-15"
"6488","50","65","88","false","0","-65","-15"
"6489","50","65","89","false","0","-65","-15"
"6490","50","65","90","false","0","-65","-15"
"6481","50","65","81","false","0","-65","-15"
"6492","50","65","92","false","0","-65","-15"
"6491","50","65","91","false","0","-65","-15"
"6493","50","65","93","false","0","-65","-15"
"6494","50","65","94","false","0","-65","-15"
"6496","50","65","96","false","0","-65","-15"
"6497","50","65","97","false","0","-65","-15"
"6499","50","65","99","false","0","-65","-15"
"6498","50","65","98","false","0","-65","-15"
"6476","50","65","76","false","0","-65","-15"
"6495","50","65","95","false","0","-65","-15"
"6500","50","65","100","false","0","-65","-15"
"6501","50","66","1","false","0","49","-1"
"6484","50","65","84","false","0","-65","-15"
"6502","50","66","2","false","0","48","-2"
"6503","50","66","3","false","0","47","-3"
"6462","50","65","62","false","0","-12","-62"
"6507","50","66","7","false","0","43","-7"
"6505","50","66","5","false","0","45","-5"
"6506","50","66","6","false","0","44","-6"
"6509","50","66","9","false","0","41","-9"
"6510","50","66","10","false","0","40","-10"
"6512","50","66","12","false","0","38","-12"
"6514","50","66","14","false","0","36","-14"
"6513","50","66","13","false","0","37","-13"
"6508","50","66","8","false","0","42","-8"
"6516","50","66","16","false","0","34","-16"
"6515","50","66","15","false","0","35","-15"
"6517","50","66","17","false","0","33","-17"
"6518","50","66","18","false","0","32","-18"
